,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
244,ETH,2022-12-29,2022-12-08,0.008544597,0.0038475414073895,0.0080882115
245,ETH,2022-12-30,2022-12-09,0.0036368459,0.003589063882915,0.00764163
246,ETH,2022-12-31,2022-12-10,0.006071857,0.0026041769349893,0.0045964653
247,ETH,2023-01-01,2022-12-11,0.004815968,0.0020591979002773,0.005366441
248,ETH,2023-01-02,2022-12-12,0.0049443156,0.0040318510035937,0.00481133
249,ETH,2023-01-03,2022-12-13,0.006178737,0.0028737166462766,0.0075981235
250,ETH,2023-01-04,2022-12-14,0.006634902,0.0067605709692871,0.0085007185
251,ETH,2023-01-05,2022-12-15,0.0072947033,0.0028668850788248,0.008544786
252,ETH,2023-01-06,2022-12-16,0.008150422,0.0050299023097083,0.010448616
253,ETH,2023-01-07,2022-12-17,0.0067861676,0.0017774511604744,0.009009158
254,ETH,2023-01-08,2022-12-18,0.007814713,0.0052938568158931,0.010328578
255,ETH,2023-01-09,2022-12-19,0.008530801,0.0065169155861432,0.009657605
256,ETH,2023-01-10,2022-12-20,0.0070145084,0.0044697766329285,0.009274875
257,ETH,2023-01-11,2022-12-21,0.006322677,0.0083822460941548,0.006242865
258,ETH,2023-01-12,2022-12-22,0.0048416383,0.0124675542018324,0.0059042713
259,ETH,2023-01-13,2022-12-23,0.00556386,0.0078824619051952,0.0051655015
260,ETH,2023-01-14,2022-12-24,0.0040919087,0.0202778802260417,0.0044168252
261,ETH,2023-01-15,2022-12-25,0.0027666534,0.0078529455996069,0.0028150328
262,ETH,2023-01-16,2022-12-26,0.0029151114,0.0093961045948609,0.0024315068
263,ETH,2023-01-17,2022-12-27,0.0020632218,0.0084182937802133,0.0027297689
264,ETH,2023-01-18,2022-12-28,0.003936135,0.012447490831138,0.0036969408
265,ETH,2023-01-19,2022-12-29,0.0038715755,0.0060958247430805,0.003569231
266,ETH,2023-01-20,2022-12-30,0.003499622,0.0086735148316221,0.0028038672
267,ETH,2023-01-21,2022-12-31,0.002650733,0.0099164449116775,0.0026951176
268,ETH,2023-01-22,2023-01-01,0.0028111315,0.0080938806295033,0.00529905
269,ETH,2023-01-23,2023-01-02,0.005562747,0.0089835914399798,0.005318038
270,ETH,2023-01-24,2023-01-03,0.0051986515,0.0096065194943176,0.0065602497
271,ETH,2023-01-25,2023-01-04,0.006436988,0.012280919234234,0.008173008
272,ETH,2023-01-26,2023-01-05,0.0038843774,0.0080426485687085,0.0067490474
273,ETH,2023-01-27,2023-01-06,0.0039246078,0.0089566858178228,0.00709793
274,ETH,2023-01-28,2023-01-07,0.0023897314,0.0055121631585409,0.0055810763
275,ETH,2023-01-29,2023-01-08,0.004653115,0.0085592599954768,0.006393356
276,ETH,2023-01-30,2023-01-09,0.007275855,0.0093232265536784,0.0070244526
277,ETH,2023-01-31,2023-01-10,0.008469632,0.006876455682957,0.006646857
278,ETH,2023-02-01,2023-01-11,0.009307791,0.0093091629186719,0.0098592555
279,ETH,2023-02-02,2023-01-12,0.011136619,0.0134156519545962,0.0113884155
280,ETH,2023-02-03,2023-01-13,0.007695059,0.0075497465915161,0.007738222
281,ETH,2023-02-04,2023-01-14,0.004831183,0.0054630678403844,0.0075150323
282,ETH,2023-02-05,2023-01-15,0.003002632,0.0061690472353036,0.00561355
283,ETH,2023-02-06,2023-01-16,0.0025890288,0.0069529597525832,0.0074495887
284,ETH,2023-02-07,2023-01-17,0.004492134,0.0091243415556719,0.0071496256
285,ETH,2023-02-08,2023-01-18,0.004700163,0.006437782311492,0.007716068
286,ETH,2023-02-09,2023-01-19,0.0032888623,0.0112137214597225,0.004635386
287,ETH,2023-02-10,2023-01-20,0.0017566667,0.0084843312350692,0.007308888
288,ETH,2023-02-11,2023-01-21,0.0036748424,0.0042897933404345,0.0031442344
289,ETH,2023-02-12,2023-01-22,0.005408365,0.0060008845691862,0.0038272582
290,ETH,2023-02-13,2023-01-23,0.006353588,0.0089515975148065,0.0039435523
291,ETH,2023-02-14,2023-01-24,0.006217185,0.0105166007983515,0.0067830062
292,ETH,2023-02-15,2023-01-25,0.0072100265,0.009627292814201,0.0060252533
293,ETH,2023-02-16,2023-01-26,0.008070544,0.012054074216114,0.006827046
294,ETH,2023-02-17,2023-01-27,0.0059723947,0.0088679600175196,0.004870248
295,ETH,2023-02-18,2023-01-28,0.0049142335,0.0043696524320033,0.0066788075
296,ETH,2023-02-19,2023-01-29,0.0052535404,0.0062768530669647,0.00784502
297,ETH,2023-02-20,2023-01-30,0.007046967,0.0068879834611197,0.007644818
298,ETH,2023-02-21,2023-01-31,0.007489172,0.0087719416756905,0.008175799
299,ETH,2023-02-22,2023-02-01,0.009363869,0.0081923166117921,0.009191507
300,ETH,2023-02-23,2023-02-02,0.00963801,0.0085416095326184,0.010026809
301,ETH,2023-02-24,2023-02-03,0.012653537,0.0078932985761629,0.010504686
302,ETH,2023-02-25,2023-02-04,0.011097383,0.0056422380598766,0.009583204
303,ETH,2023-02-26,2023-02-05,0.008386188,0.0057493680606439,0.008704257
304,ETH,2023-02-27,2023-02-06,0.009574734,0.006347736830605,0.006950721
305,ETH,2023-02-28,2023-02-07,0.0063836914,0.0063276180516807,0.0069466988
306,ETH,2023-03-01,2023-02-08,0.007721953,0.0075572633672569,0.005607827
307,ETH,2023-03-02,2023-02-09,0.0063235434,0.0054521221018705,0.007994002
308,ETH,2023-03-03,2023-02-10,0.0068162107,0.013993922668654,0.0065995455
309,ETH,2023-03-04,2023-02-11,0.007099052,0.0033758700817466,0.0077785817
310,ETH,2023-03-05,2023-02-12,0.007656927,0.005215313554863,0.005818377
311,ETH,2023-03-06,2023-02-13,0.007755969,0.0039785568841187,0.007349034
312,ETH,2023-03-07,2023-02-14,0.007906856,0.0055430556695353,0.0081747575
313,ETH,2023-03-08,2023-02-15,0.009385176,0.0056791753633545,0.008964568
314,ETH,2023-03-09,2023-02-16,0.00888293,0.0137866318222126,0.008702347
315,ETH,2023-03-10,2023-02-17,0.008791004,0.0128214192664812,0.011215611
316,ETH,2023-03-11,2023-02-18,0.009039677,0.0122779802125536,0.010621503
317,ETH,2023-03-12,2023-02-19,0.008969323,0.0133723820015905,0.011419846
318,ETH,2023-03-13,2023-02-20,0.009721924,0.0130884235920392,0.008724621
319,ETH,2023-03-14,2023-02-21,0.010566607,0.0143832750885194,0.011151729
320,ETH,2023-03-15,2023-02-22,0.008584517,0.0108014459644742,0.009088882
321,ETH,2023-03-16,2023-02-23,0.009613912,0.0083283042426104,0.00999275
322,ETH,2023-03-17,2023-02-24,0.0099398475,0.011527795062309,0.009403201
323,ETH,2023-03-18,2023-02-25,0.0092459265,0.0111941165460034,0.008766111
324,ETH,2023-03-19,2023-02-26,0.009588253,0.0096285278228357,0.008886037
325,ETH,2023-03-20,2023-02-27,0.010328306,0.0098568164269908,0.010769135
326,ETH,2023-03-21,2023-02-28,0.008283048,0.010070226753507,0.009142225
327,ETH,2023-03-22,2023-03-01,0.006948336,0.0111193903481161,0.008816885
328,ETH,2023-03-23,2023-03-02,0.008646904,0.0112980985440987,0.008786225
329,ETH,2023-03-24,2023-03-03,0.0068406053,0.0086623733799255,0.009924263
330,ETH,2023-03-25,2023-03-04,0.008498728,0.0060783389062759,0.008364543
331,ETH,2023-03-26,2023-03-05,0.0048250514,0.0079899654901652,0.0077674827
332,ETH,2023-03-27,2023-03-06,0.006072932,0.0080201453007162,0.008129278
333,ETH,2023-03-28,2023-03-07,0.0053760675,0.0090303578138559,0.008648855
